n1,n2,weight
19016,17876,-1.0
8741,5197,1.0
8822,5197,1.0
8823,5197,1.0
15804,13603,1.0
28274,27085,-1.0
18964,17862,1.0
25743,24237,1.0
25786,24237,1.0
25726,24237,1.0
25744,24237,1.0
25787,24237,1.0
25788,24237,1.0
25789,24237,-1.0
25790,24237,-1.0
25791,24237,-1.0
25792,24237,-1.0
5166,2155,1.0
5167,2155,1.0
5168,2155,1.0
5169,2155,1.0
5170,2155,1.0
5171,2155,1.0
5172,2155,1.0
5173,2155,-1.0
5174,2155,-1.0
5175,2155,-1.0
5176,2155,-1.0
18986,20525,1.0
22113,20525,-1.0
22114,20525,-1.0
6242,2695,1.0
22261,20663,-1.0
22604,21068,1.0
8196,4576,1.0
25812,24247,-1.0
31067,30326,1.0
31068,30326,1.0
31069,30326,1.0
31070,30326,1.0
31071,30326,-1.0
31072,30326,-1.0
31073,30326,-1.0
31217,30494,-1.0
31218,30494,-1.0
31219,30494,-1.0
15355,13118,-1.0
14676,12097,1.0
14677,12097,-1.0
14678,12097,-1.0
14679,12097,-1.0
33541,33032,1.0
33519,33032,1.0
14392,11597,1.0
26256,24539,1.0
26257,24539,-1.0
26258,24539,-1.0
7066,3139,-1.0
28195,26937,-1.0
15556,13418,1.0
15557,13418,-1.0
33088,32661,-1.0
179,1264,-1.0
7279,3326,1.0
7280,3326,1.0
7281,3326,1.0
7282,3326,-1.0
7283,3326,-1.0
3405,3326,-1.0
13599,10136,-1.0
1006,94,1.0
1007,94,1.0
1008,94,1.0
1009,94,-1.0
1010,94,-1.0
1011,94,-1.0
1012,94,-1.0
1013,94,-1.0
15413,13210,-1.0
15414,13210,-1.0
15415,13210,-1.0
15416,13210,-1.0
8583,5027,-1.0
29438,28581,1.0
29439,28581,1.0
16698,15257,-1.0
27854,26266,1.0
27855,26266,1.0
25783,24236,1.0
25784,24236,-1.0
25785,24236,-1.0
21344,19625,1.0
21345,19625,1.0
21346,19625,-1.0
21347,19625,-1.0
21348,19625,-1.0
21349,19625,-1.0
21350,19625,-1.0
85,14,1.0
86,14,1.0
87,14,1.0
88,14,1.0
89,14,1.0
90,14,1.0
91,14,1.0
92,14,1.0
93,14,1.0
94,14,1.0
95,14,1.0
96,14,1.0
97,14,-1.0
98,14,-1.0
99,14,-1.0
100,14,-1.0
101,14,-1.0
102,14,-1.0
103,14,-1.0
104,14,-1.0
7048,7078,1.0
3177,7078,-1.0
12247,8473,1.0
12248,8473,-1.0
12249,8473,-1.0
21418,19689,-1.0
21596,19901,-1.0
21597,19901,-1.0
21598,19901,-1.0
29498,28646,-1.0
24460,22898,1.0
24461,22898,-1.0
16988,15813,1.0
16989,15813,-1.0
16990,15813,-1.0
14218,11164,1.0
31103,30365,1.0
31104,30365,-1.0
29611,30365,-1.0
11018,6876,-1.0
10537,6539,-1.0
2028,4857,1.0
15665,9898,1.0
15666,9898,-1.0
7459,3452,-1.0
13209,9644,1.0
13210,9644,1.0
13211,9644,-1.0
13155,9644,-1.0
13212,9644,-1.0
13213,9644,-1.0
13214,9644,-1.0
13215,9644,-1.0
31912,31502,1.0
31914,31502,1.0
31913,31502,1.0
15202,12786,1.0
15203,12786,1.0
23978,22303,-1.0
19559,18129,1.0
19560,18129,-1.0
19561,18129,-1.0
19562,18129,-1.0
8578,5011,-1.0
8579,5011,-1.0
8580,5011,-1.0
8581,5011,-1.0
10037,6130,-1.0
10038,6130,-1.0
6223,2668,1.0
13141,9601,1.0
13142,9601,-1.0
13143,9601,-1.0
13144,9601,-1.0
13145,9601,-1.0
30256,29540,-1.0
30257,29540,-1.0
16063,14003,1.0
16064,14003,1.0
16065,14003,1.0
16066,14003,1.0
16067,14003,1.0
6741,2912,1.0
6742,2912,-1.0
32149,31674,-1.0
7699,3835,-1.0
7700,3835,-1.0
14111,10904,1.0
14112,10904,1.0
33433,33113,1.0
33477,33113,-1.0
33226,33113,-1.0
33675,33113,-1.0
33112,33113,-1.0
33278,33113,-1.0
33223,33113,-1.0
7369,3383,1.0
7370,3383,1.0
7371,3383,1.0
7372,3383,1.0
7373,3383,1.0
3390,3383,1.0
7374,3383,1.0
7375,3383,1.0
7376,3383,-1.0
7377,3383,-1.0
3389,3383,-1.0
7368,3383,-1.0
21964,20429,-1.0
13117,9540,-1.0
13118,9540,-1.0
21543,19816,-1.0
30264,29546,1.0
30265,29546,1.0
21300,19595,-1.0
9017,5325,-1.0
28666,27542,1.0
28667,27542,-1.0
3029,3214,1.0
26,0,1.0
27,0,1.0
28,0,1.0
29,0,1.0
30,0,-1.0
31,0,-1.0
32,0,-1.0
33,0,-1.0
20154,18567,-1.0
11027,11022,1.0
16409,14727,-1.0
33827,33577,1.0
33806,33577,-1.0
29273,28310,-1.0
29274,28310,-1.0
29275,28310,-1.0
29276,28310,-1.0
2532,15788,1.0
16973,15788,-1.0
8662,5110,-1.0
8663,5110,-1.0
8664,5110,-1.0
5441,12780,1.0
27125,25769,1.0
27126,25769,-1.0
29368,28457,-1.0
14273,11280,-1.0
14274,11280,-1.0
14275,11280,-1.0
11330,7289,-1.0
12821,9136,-1.0
12822,9136,-1.0
24367,22766,-1.0
14263,25055,1.0
12699,8931,1.0
12700,8931,1.0
12701,8931,1.0
12702,8931,1.0
12703,8931,1.0
12704,8931,-1.0
12705,8931,-1.0
12706,8931,-1.0
31706,31170,1.0
28853,27636,-1.0
26367,24699,-1.0
26368,24699,-1.0
19722,24699,-1.0
13519,9810,1.0
13520,9810,1.0
13521,9810,1.0
13522,9810,-1.0
13523,9810,-1.0
13524,9810,-1.0
13525,9810,-1.0
21954,20416,1.0
21955,20416,-1.0
27340,25987,1.0
27482,25987,-1.0
27483,25987,-1.0
27484,25987,-1.0
27485,25987,-1.0
25989,27515,1.0
27090,25754,-1.0
27091,25754,-1.0
27008,25715,1.0
27009,25715,1.0
27010,25715,1.0
27011,25715,1.0
27012,25715,1.0
27013,25715,1.0
27014,25715,1.0
10891,6781,-1.0
26520,24924,-1.0
4759,2012,1.0
4760,2012,-1.0
4761,2012,-1.0
4762,2012,-1.0
26280,24578,1.0
26281,24578,1.0
29915,29081,1.0
29916,29081,-1.0
29917,29081,-1.0
29918,29081,-1.0
24200,22667,-1.0
23122,21469,-1.0
22256,20657,1.0
22257,20657,-1.0
3291,826,1.0
3292,826,1.0
3293,826,1.0
3294,826,1.0
3295,826,1.0
3296,826,-1.0
3297,826,-1.0
3298,826,-1.0
3299,826,-1.0
3300,826,-1.0
3301,826,-1.0
3302,826,-1.0
13552,10019,-1.0
13553,10019,-1.0
17736,16958,-1.0
8311,4696,1.0
8312,4696,1.0
8313,4696,1.0
8314,4696,1.0
13819,10432,1.0
13589,10133,-1.0
13590,10133,-1.0
23535,21943,1.0
23536,21943,-1.0
28639,27521,1.0
28640,27521,1.0
14802,12283,1.0
14803,12283,-1.0
14804,12283,-1.0
19665,18156,-1.0
29506,28661,1.0
29507,28661,1.0
29508,28661,1.0
29509,28661,-1.0
29510,28661,-1.0
16371,14653,-1.0
32365,31931,-1.0
8534,4960,1.0
31244,30542,-1.0
25069,23409,-1.0
22445,20841,-1.0
28887,27692,-1.0
23820,22118,-1.0
23821,22118,-1.0
32943,32660,-1.0
31603,30812,-1.0
30080,29223,-1.0
9852,5987,-1.0
9853,5987,-1.0
9492,5827,1.0
9493,5827,1.0
9494,5827,1.0
9495,5827,1.0
9496,5827,1.0
9497,5827,1.0
9498,5827,1.0
9499,5827,1.0
9500,5827,1.0
9501,5827,1.0
9502,5827,-1.0
9503,5827,-1.0
9504,5827,-1.0
9505,5827,-1.0
9506,5827,-1.0
9507,5827,-1.0
9508,5827,-1.0
8365,4776,1.0
8366,4776,1.0
8367,4776,1.0
8368,4776,1.0
8369,4776,-1.0
30888,30142,1.0
26689,25164,-1.0
26690,25164,-1.0
7097,3161,1.0
17581,16610,-1.0
20046,18459,-1.0
15329,13055,-1.0
15330,13055,-1.0
14703,12145,1.0
14704,12145,-1.0
26350,24656,-1.0
9372,5704,1.0
9373,5704,1.0
5641,5704,1.0
14476,11783,-1.0
23145,21499,-1.0
23146,21499,-1.0
10082,6148,1.0
10083,6148,-1.0
32428,32146,-1.0
20367,18801,-1.0
33451,32866,1.0
33604,32866,-1.0
33276,32866,-1.0
4055,1573,1.0
4056,1573,-1.0
22600,21061,-1.0
23727,22038,1.0
23728,22038,1.0
23729,22038,1.0
23730,22038,1.0
23731,22038,-1.0
23732,22038,-1.0
23733,22038,-1.0
28854,27637,-1.0
28855,27637,-1.0
28856,27637,-1.0
28857,27637,-1.0
28858,27637,-1.0
28859,27637,-1.0
1992,11992,-1.0
24497,22917,-1.0
24498,22917,-1.0
11331,7291,-1.0
24735,23153,-1.0
4707,1994,1.0
4708,1994,1.0
4709,1994,1.0
4710,1994,-1.0
26355,24670,-1.0
25226,23604,-1.0
5283,2193,1.0
5287,2193,-1.0
5288,2193,-1.0
5289,2193,-1.0
28590,27459,-1.0
28591,27459,-1.0
14399,11615,-1.0
8003,4323,1.0
8004,4323,1.0
8005,4323,1.0
8006,4323,-1.0
16017,13919,-1.0
21825,20289,-1.0
1802,450,1.0
1813,450,1.0
1814,450,-1.0
1815,450,-1.0
1816,450,-1.0
26925,25552,-1.0
7033,3129,-1.0
6096,2606,1.0
6097,2606,-1.0
6098,2606,-1.0
6099,2606,-1.0
6100,2606,-1.0
6101,2606,-1.0
29934,29107,1.0
29971,29107,1.0
29972,29107,1.0
29973,29107,-1.0
25988,27355,1.0
16417,14739,1.0
16418,14739,1.0
16419,14739,1.0
16420,14739,1.0
16421,14739,1.0
16422,14739,-1.0
11361,7334,1.0
11362,7334,-1.0
11363,7334,-1.0
8075,4424,1.0
8076,4424,1.0
5882,2484,-1.0
21071,19450,1.0
21072,19450,1.0
33216,33530,-1.0
20685,19086,1.0
20686,19086,-1.0
20687,19086,-1.0
20688,19086,-1.0
20689,19086,-1.0
20690,19086,-1.0
19531,24731,-1.0
18104,24731,-1.0
17540,16521,-1.0
11317,7265,1.0
22178,20582,-1.0
22179,20582,-1.0
20199,18619,-1.0
20200,18619,-1.0
20617,19048,1.0
20618,19048,-1.0
20619,19048,-1.0
30059,29167,1.0
30060,29167,-1.0
2591,18909,-1.0
20906,22488,1.0
13699,10261,1.0
13700,10261,1.0
13701,10261,-1.0
29437,28577,-1.0
6419,2818,1.0
11464,7471,-1.0
34249,33773,1.0
30680,31983,-1.0
14553,11886,-1.0
3133,3086,1.0
6969,3086,1.0
6970,3086,-1.0
6971,3086,-1.0
6972,3086,-1.0
6973,3086,-1.0
14018,10775,1.0
14019,10775,1.0
14020,10775,1.0
14021,10775,-1.0
11555,7629,-1.0
15427,13229,1.0
536,30,1.0
537,30,1.0
538,30,1.0
539,30,1.0
540,30,1.0
541,30,-1.0
542,30,-1.0
543,30,-1.0
544,30,-1.0
545,30,-1.0
546,30,-1.0
33666,32770,-1.0
22561,20983,1.0
18178,20983,1.0
32053,31008,1.0
31904,31008,1.0
32059,31008,-1.0
30486,29782,1.0
30487,29782,-1.0
30488,29782,-1.0
14129,10969,-1.0
9556,5857,-1.0
15138,12644,-1.0
15139,12644,-1.0
15140,12644,-1.0
20222,18641,-1.0
18373,18329,1.0
9376,5712,-1.0
13357,9717,1.0
13358,9717,1.0
8218,4629,1.0
28460,27298,-1.0
4813,2030,1.0
9113,5409,-1.0
27967,26494,1.0
13568,10082,1.0
13569,10082,-1.0
11715,7868,1.0
10393,6444,1.0
10394,6444,1.0
10395,6444,1.0
6586,6444,1.0
10396,6444,-1.0
10397,6444,-1.0
33542,33864,-1.0
23572,21975,1.0
23573,21975,-1.0
3216,786,-1.0
3217,786,-1.0
8333,4716,1.0
28132,26832,1.0
28133,26832,1.0
23248,21726,-1.0
29284,28329,-1.0
8458,4843,1.0
4955,2087,1.0
4956,2087,1.0
32225,31830,-1.0
12162,8420,-1.0
12163,8420,-1.0
5858,2471,-1.0
5859,2471,-1.0
5860,2471,-1.0
15092,12618,1.0
15093,12618,1.0
15094,12618,-1.0
9529,5844,1.0
9530,5844,-1.0
9531,5844,-1.0
9532,5844,-1.0
3790,1306,-1.0
16581,15063,1.0
16582,15063,-1.0
19287,18000,-1.0
19288,18000,-1.0
19289,18000,-1.0
13636,10171,1.0
13637,10171,1.0
13638,10171,1.0
13639,10171,1.0
13640,10171,1.0
10178,10171,-1.0
13641,10171,-1.0
14622,12057,1.0
30771,29972,1.0
30772,29972,-1.0
11241,7177,-1.0
3269,815,1.0
3270,815,-1.0
3271,815,-1.0
3272,815,-1.0
18790,17545,1.0
15053,17545,-1.0
12573,17545,-1.0
18791,17545,-1.0
16607,17545,-1.0
12631,17545,-1.0
33969,33258,-1.0
21663,20038,1.0
21664,20038,1.0
21665,20038,1.0
21666,20038,-1.0
27158,25786,1.0
11257,7202,1.0
11258,7202,1.0
21918,20376,1.0
21919,20376,1.0
21920,20376,1.0
418,149,1.0
419,149,1.0
420,149,1.0
421,149,1.0
422,149,1.0
423,149,1.0
424,149,1.0
425,149,1.0
426,149,1.0
427,149,1.0
428,149,1.0
429,149,1.0
430,149,-1.0
431,149,-1.0
432,149,-1.0
433,149,-1.0
434,149,-1.0
435,149,-1.0
19778,18221,1.0
19779,18221,1.0
19780,18221,1.0
19781,18221,-1.0
19782,18221,-1.0
19783,18221,-1.0
19784,18221,-1.0
19785,18221,-1.0
19786,18221,-1.0
19787,18221,-1.0
19788,18221,-1.0
19789,18221,-1.0
19790,18221,-1.0
19791,18221,-1.0
16716,15306,-1.0
34451,34329,1.0
5285,2294,-1.0
5541,2294,-1.0
5542,2294,-1.0
25292,23662,1.0
25293,23662,1.0
25294,23662,-1.0
33757,33617,1.0
5358,2219,1.0
5359,2219,1.0
5360,2219,-1.0
25928,24352,1.0
25929,24352,1.0
25930,24352,1.0
25931,24352,1.0
25932,24352,1.0
25933,24352,-1.0
25934,24352,-1.0
25935,24352,-1.0
25936,24352,-1.0
25937,24352,-1.0
25938,24352,-1.0
27341,25928,1.0
27342,25928,-1.0
27343,25928,-1.0
27344,25928,-1.0
27345,25928,-1.0
27346,25928,-1.0
27347,25928,-1.0
172,1338,1.0
206,1338,1.0
179,1338,-1.0
8641,5088,-1.0
17592,16646,-1.0
17593,16646,-1.0
31551,30717,1.0
31552,30717,1.0
32065,31278,-1.0
31753,31278,-1.0
3411,864,1.0
3412,864,-1.0
3413,864,-1.0
3414,864,-1.0
3415,864,-1.0
3416,864,-1.0
3417,864,-1.0
3418,864,-1.0
27255,25871,1.0
12031,8319,1.0
1376,259,-1.0
12357,8653,1.0
12358,8653,1.0
12359,8653,-1.0
12360,8653,-1.0
7649,3785,1.0
7650,3785,1.0
6962,3080,1.0
3138,3080,1.0
6963,3080,1.0
6964,3080,-1.0
28823,27626,-1.0
25049,23386,-1.0
25050,23386,-1.0
25051,23386,-1.0
18552,17333,1.0
18553,17333,1.0
18339,17333,1.0
18554,17333,-1.0
18555,17333,-1.0
26786,25299,-1.0
25633,24111,1.0
8689,5123,1.0
8690,5123,-1.0
8691,5123,-1.0
8692,5123,-1.0
20696,19095,-1.0
20697,19095,-1.0
12571,12574,-1.0
15017,12574,-1.0
10836,6760,1.0
10837,6760,1.0
10838,6760,1.0
24113,22506,1.0
24114,22506,1.0
24115,22506,-1.0
31106,30368,1.0
310,129,1.0
311,129,-1.0
312,129,-1.0
313,129,-1.0
21180,19571,1.0
21181,19571,1.0
7268,3312,-1.0
18800,17549,1.0
12842,9160,-1.0
12843,9160,-1.0
12844,9160,-1.0
14634,12064,1.0
14635,12064,1.0
14636,12064,-1.0
32666,32451,-1.0
32648,32451,-1.0
32542,32451,-1.0
32559,32451,-1.0
27849,26259,-1.0
5466,2270,1.0
5467,2270,1.0
5468,2270,1.0
5469,2270,1.0
5456,2270,-1.0
5470,2270,-1.0
5471,2270,-1.0
5472,2270,-1.0
5473,2270,-1.0
5474,2270,-1.0
5475,2270,-1.0
5476,2270,-1.0
9519,5835,-1.0
9520,5835,-1.0
9521,5835,-1.0
9522,5835,-1.0
26405,24761,-1.0
26406,24761,-1.0
389,144,1.0
390,144,1.0
391,144,-1.0
392,144,-1.0
9269,5590,-1.0
9270,5590,-1.0
9271,5590,-1.0
9272,5590,-1.0
11398,7380,-1.0
26713,25184,1.0
9139,5437,-1.0
28453,27277,1.0
11610,7746,1.0
11611,7746,1.0
11612,7746,-1.0
19550,18121,1.0
19551,18121,1.0
19552,18121,-1.0
19553,18121,-1.0
19554,18121,-1.0
19555,18121,-1.0
21470,19757,1.0
19764,19757,1.0
21471,19757,-1.0
13706,10271,-1.0
21616,19958,1.0
29663,28808,-1.0
29664,28808,-1.0
29665,28808,-1.0
29666,28808,-1.0
23247,21713,-1.0
30077,29216,-1.0
21446,29216,-1.0
28040,26665,-1.0
13239,9649,1.0
13240,9649,1.0
13241,9649,1.0
13242,9649,-1.0
13243,9649,-1.0
15934,13758,1.0
14689,12112,-1.0
6499,2846,1.0
9753,958,-1.0
11214,7157,1.0
26475,24854,1.0
26476,24854,-1.0
26477,24854,-1.0
26478,24854,-1.0
10142,6213,1.0
10143,6213,-1.0
10144,6213,-1.0
10145,6213,-1.0
10146,6213,-1.0
10147,6213,-1.0
3581,3598,-1.0
25948,24362,1.0
26012,24362,1.0
26013,24362,1.0
26014,24362,1.0
25998,24362,-1.0
26015,24362,-1.0
26016,24362,-1.0
26017,24362,-1.0
26018,24362,-1.0
32702,33201,1.0
33554,33201,-1.0
10694,6639,1.0
10695,6639,1.0
10696,6639,1.0
10697,6639,1.0
6297,2783,1.0
18777,17516,-1.0
34213,33517,1.0
7002,3106,1.0
30358,29606,-1.0
17949,17176,1.0
17950,17176,1.0
17951,17176,1.0
17952,17176,1.0
17953,17176,-1.0
17954,17176,-1.0
17955,17176,-1.0
17956,17176,-1.0
8096,4463,1.0
8097,4463,1.0
18521,17325,1.0
18522,17325,1.0
18523,17325,1.0
18524,17325,1.0
18442,17325,1.0
18525,17325,1.0
18526,17325,1.0
18527,17325,-1.0
18528,17325,-1.0
18529,17325,-1.0
8032,4360,1.0
8033,4360,-1.0
8034,4360,-1.0
19961,18391,-1.0
15099,12621,1.0
27430,29434,-1.0
4570,1938,1.0
4571,1938,1.0
4572,1938,1.0
4573,1938,1.0
4574,1938,-1.0
4575,1938,-1.0
1942,473,1.0
1943,473,1.0
1912,473,1.0
1944,473,1.0
1945,473,1.0
1946,473,-1.0
1947,473,-1.0
1948,473,-1.0
10029,6123,1.0
4059,1575,1.0
4060,1575,-1.0
10766,10768,-1.0
14008,10768,-1.0
20094,18498,1.0
20095,18498,1.0
8698,5133,-1.0
8699,5133,-1.0
22586,21045,-1.0
22587,21045,-1.0
22588,21045,-1.0
22589,21045,-1.0
9074,5379,1.0
9075,5379,1.0
9076,5379,-1.0
9077,5379,-1.0
2313,5379,-1.0
26831,25352,-1.0
12913,9284,-1.0
12314,8584,1.0
12315,8584,1.0
12316,8584,1.0
16344,14628,-1.0
16345,14628,-1.0
30963,30270,-1.0
30964,30270,-1.0
20725,19127,-1.0
11469,7484,-1.0
14229,11183,1.0
14230,11183,1.0
16958,15744,-1.0
14115,10924,1.0
17554,16548,-1.0
7846,4045,1.0
250,1260,-1.0
22845,21221,-1.0
22846,21221,-1.0
16949,15739,1.0
16950,15739,-1.0
16951,15739,-1.0
2505,589,1.0
2506,589,1.0
2507,589,1.0
2508,589,-1.0
16729,15335,1.0
4155,1667,1.0
4156,1667,-1.0
33948,33436,1.0
32598,33436,-1.0
32036,31133,1.0
7483,3510,-1.0
2520,596,1.0
14178,11091,1.0
9288,5608,1.0
9289,5608,-1.0
9290,5608,-1.0
26529,26528,-1.0
27975,26528,-1.0
31056,30320,1.0
31058,30320,1.0
31048,30320,1.0
31045,30320,-1.0
20826,21093,-1.0
22618,21093,-1.0
22619,21093,-1.0
18329,17265,1.0
18330,17265,1.0
18331,17265,-1.0
16394,14708,-1.0
29816,28961,-1.0
10788,6726,1.0
6501,6726,1.0
10477,6726,-1.0
15889,18911,1.0
4231,1772,1.0
4232,1772,-1.0
1780,1772,-1.0
4233,1772,-1.0
4234,1772,-1.0
32538,33726,-1.0
28909,27730,1.0
15850,13642,1.0
15851,13642,1.0
13644,13642,1.0
15852,13642,1.0
15853,13642,1.0
15854,13642,-1.0
33546,33069,1.0
31074,30333,1.0
31075,30333,1.0
31076,30333,-1.0
22570,21003,-1.0
3749,1246,-1.0
19638,19637,1.0
33498,33001,1.0
27782,26184,1.0
27783,26184,1.0
20395,18843,1.0
20396,18843,-1.0
13829,10468,-1.0
13830,10468,-1.0
6675,10468,-1.0
11104,7029,-1.0
3280,820,1.0
3281,820,1.0
3282,820,-1.0
18804,17568,-1.0
22678,21170,1.0
22679,21170,1.0
22680,21170,1.0
22681,21170,-1.0
22682,21170,-1.0
22683,21170,-1.0
19276,17987,1.0
14447,11700,1.0
14448,11700,1.0
14449,11700,-1.0
1150,152,-1.0
30078,29218,-1.0
295,123,1.0
296,123,1.0
297,123,-1.0
12253,8484,-1.0
22493,20917,1.0
22494,20917,1.0
22495,20917,1.0
22496,20917,1.0
18092,20917,1.0
22497,20917,-1.0
29083,27983,1.0
26820,25338,1.0
26821,25338,-1.0
26822,25338,-1.0
3538,1061,-1.0
30885,30138,1.0
22065,20462,-1.0
28382,27192,-1.0
27019,25717,1.0
27020,25717,-1.0
4582,1942,1.0
4583,1942,1.0
4529,1942,-1.0
24844,23280,1.0
24845,23280,-1.0
24846,23280,-1.0
24847,23280,-1.0
24848,23280,-1.0
24849,23280,-1.0
22379,20771,-1.0
25237,23614,-1.0
10850,6767,-1.0
25208,23572,-1.0
12200,8432,1.0
12201,8432,1.0
12202,8432,1.0
12203,8432,1.0
24503,22919,1.0
24504,22919,1.0
24505,22919,1.0
24506,22919,1.0
24507,22919,1.0
24319,22919,1.0
24508,22919,-1.0
22675,22919,-1.0
22681,22919,-1.0
24509,22919,-1.0
24510,22919,-1.0
28916,27748,1.0
15787,13589,-1.0
18174,17217,1.0
18175,17217,1.0
18176,17217,1.0
18177,17217,1.0
18178,17217,1.0
18179,17217,-1.0
18180,17217,-1.0
18181,17217,-1.0
18182,17217,-1.0
18183,17217,-1.0
18184,17217,-1.0
32565,34393,1.0
34462,34393,-1.0
25674,24162,-1.0
26572,24993,-1.0
14169,11074,1.0
24961,23339,1.0
24962,23339,1.0
24963,23339,1.0
23357,23339,-1.0
24964,23339,-1.0
24965,23339,-1.0
23345,23339,-1.0
10574,6554,1.0
10575,6554,-1.0
33303,33137,1.0
33633,33137,-1.0
31813,31543,1.0
32047,31543,-1.0
6912,3029,-1.0
28233,27020,1.0
9952,6066,1.0
9953,6066,-1.0
9078,5382,1.0
9079,5382,-1.0
9080,5382,-1.0
9081,5382,-1.0
8129,4511,1.0
8130,4511,1.0
8131,4511,1.0
8132,4511,1.0
4513,4511,1.0
8133,4511,-1.0
8134,4511,-1.0
8135,4511,-1.0
5912,2531,-1.0
4366,1827,1.0
20882,22466,-1.0
30473,29765,-1.0
20467,18944,-1.0
21660,20019,-1.0
515,2158,1.0
2155,2158,1.0
2484,2158,1.0
5184,2158,1.0
518,2158,1.0
5185,2158,1.0
5186,2158,1.0
5187,2158,1.0
5188,2158,1.0
5189,2158,-1.0
5190,2158,-1.0
5191,2158,-1.0
5192,2158,-1.0
2164,2158,-1.0
5193,2158,-1.0
31140,30430,1.0
31141,30430,1.0
31142,30430,1.0
31143,30430,1.0
31144,30430,1.0
15645,9862,1.0
1514,334,1.0
1515,334,1.0
1516,334,1.0
1517,334,1.0
1518,334,-1.0
1519,334,-1.0
7221,3268,-1.0
2946,699,-1.0
28762,27612,-1.0
28763,27612,-1.0
28764,27612,-1.0
28765,27612,-1.0
28766,27612,-1.0
28767,27612,-1.0
28768,27612,-1.0
25234,23609,-1.0
25483,23875,-1.0
20743,19146,1.0
20744,19146,1.0
20745,19146,-1.0
14284,11297,-1.0
14285,11297,-1.0
24919,23313,1.0
24920,23313,1.0
24921,23313,-1.0
15256,12880,1.0
15257,12880,-1.0
32842,32827,1.0
32908,32827,1.0
32841,32827,1.0
32843,32827,-1.0
33682,32827,-1.0
27826,26231,1.0
27827,26231,-1.0
21203,19574,1.0
21204,19574,1.0
21205,19574,1.0
21206,19574,1.0
21207,19574,1.0
21208,19574,1.0
21209,19574,1.0
21210,19574,-1.0
21211,19574,-1.0
21212,19574,-1.0
21213,19574,-1.0
15955,13802,1.0
11288,7239,-1.0
34176,33424,-1.0
33944,33424,-1.0
34059,33424,-1.0
34178,33424,-1.0
786,62,1.0
787,62,1.0
788,62,1.0
789,62,1.0
790,62,-1.0
16395,14709,-1.0
33921,33372,1.0
33977,33372,-1.0
33945,33372,-1.0
1638,372,1.0
1639,372,1.0
1640,372,1.0
22597,21058,-1.0
17531,16503,1.0
33304,32984,-1.0
13912,10627,-1.0
34392,34205,-1.0
34409,34205,-1.0
34355,34205,-1.0
32694,32506,1.0
33454,33066,-1.0
29672,28812,1.0
32298,31621,-1.0
32340,31621,-1.0
13045,9454,-1.0
13046,9454,-1.0
13047,9454,-1.0
8181,4549,-1.0
26077,24436,1.0
26078,24436,-1.0
23052,21361,-1.0
23053,21361,-1.0
23787,22078,1.0
26646,25107,-1.0
26647,25107,-1.0
17675,16849,1.0
17676,16849,1.0
17677,16849,1.0
17678,16849,1.0
17679,16849,-1.0
17680,16849,-1.0
17681,16849,-1.0
17682,16849,-1.0
17683,16849,-1.0
3993,1529,1.0
3994,1529,1.0
3995,1529,1.0
3996,1529,-1.0
2866,16100,1.0
17136,16100,1.0
4518,1910,1.0
4519,1910,1.0
4520,1910,1.0
4521,1910,-1.0
4522,1910,-1.0
4523,1910,-1.0
32104,30917,1.0
31694,30917,1.0
33122,32763,1.0
33123,32763,1.0
33010,32763,-1.0
33011,32763,-1.0
33015,32763,-1.0
33146,32763,-1.0
2540,604,1.0
4783,2021,1.0
4735,2021,-1.0
18865,17671,-1.0
18866,17671,-1.0
20917,19322,1.0
19326,19322,-1.0
20918,19322,-1.0
20919,19322,-1.0
20920,19322,-1.0
20921,19322,-1.0
29718,28853,1.0
29719,28853,-1.0
29720,28853,-1.0
20950,19331,1.0
31155,30435,1.0
31156,30435,1.0
31157,30435,1.0
31158,30435,1.0
31159,30435,-1.0
31160,30435,-1.0
31161,30435,-1.0
21725,20164,1.0
21726,20164,-1.0
18934,17806,-1.0
18935,17806,-1.0
27270,25883,1.0
27271,25883,1.0
27272,25883,1.0
27273,25883,-1.0
12086,12084,-1.0
14657,12084,-1.0
14658,12084,-1.0
606,39,1.0
607,39,1.0
608,39,-1.0
609,39,-1.0
610,39,-1.0
8315,4697,1.0
8316,4697,1.0
8317,4697,1.0
20257,18670,1.0
20258,18670,-1.0
16271,14420,-1.0
8532,4950,1.0
33967,33232,1.0
34018,33232,1.0
33923,33232,-1.0
17177,17229,1.0
18220,17229,1.0
18221,17229,1.0
17176,17229,1.0
33879,33329,-1.0
28407,27213,1.0
28408,27213,1.0
28409,27213,-1.0
28410,27213,-1.0
28411,27213,-1.0
28412,27213,-1.0
28413,27213,-1.0
28414,27213,-1.0
24784,23238,1.0
24785,23238,-1.0
24786,23238,-1.0
24787,23238,-1.0
24788,23238,-1.0
24789,23238,-1.0
32045,31021,1.0
32091,31021,1.0
20137,20138,-1.0
30924,30196,-1.0
5818,2451,1.0
5819,2451,1.0
11103,7028,-1.0
7500,3552,1.0
7501,3552,-1.0
7502,3552,-1.0
1732,434,1.0
1733,434,-1.0
1734,434,-1.0
1735,434,-1.0
31664,31485,-1.0
31621,31485,-1.0
18139,18996,1.0
20521,18996,1.0
20522,18996,-1.0
20523,18996,-1.0
9466,5794,1.0
9467,5794,1.0
34339,33998,1.0
25449,23821,-1.0
32605,32489,1.0
32792,32489,1.0
32791,32489,1.0
15562,13434,1.0
15504,13434,1.0
14710,12152,1.0
